config,day,n_trades,pnl_total,ev_per_trade,n_sniper_submitted,n_sniper_triggered,n_sniper_cancelled,n_sniper_expired,error,split
IMMEDIATE,2026-05-12,94,-5.697447496108604,-0.06061114357562345,0,0,0,0,,test
IMMEDIATE,2026-05-13,45,-1.7842718273944531,-0.03965048505321007,0,0,0,0,,test
IMMEDIATE,2026-05-14,49,-0.6973898093895816,-0.014232445089583299,0,0,0,0,,test
IMMEDIATE,2026-05-15,79,-3.5913789717596956,-0.04546049331341387,0,0,0,0,,test
IMMEDIATE,2026-05-18,45,-1.6254177857314671,-0.03612039523847705,0,0,0,0,,test
IMMEDIATE,2026-05-19,92,-10.985359601687682,-0.11940608262704001,0,0,0,0,,test
IMMEDIATE,2026-05-20,96,-6.361849521210085,-0.06626926584593838,0,0,0,0,,test
IMMEDIATE,2026-05-21,72,-3.9106599073168886,-0.05431472093495679,0,0,0,0,,test
IMMEDIATE,2026-05-22,53,-0.4157316076604425,-0.00784399259736684,0,0,0,0,,test
IMMEDIATE,2026-05-25,23,-1.0610544280213314,-0.04613280121831876,0,0,0,0,,test
IMMEDIATE,2026-05-26,69,-3.7064194554401793,-0.05371622399188666,0,0,0,0,,test
IMMEDIATE,2026-05-27,67,-1.700204679033656,-0.0253761892393083,0,0,0,0,,test
IMMEDIATE,2026-05-28,105,-6.496910828993047,-0.061875341228505215,0,0,0,0,,test
IMMEDIATE,2026-05-29,93,-4.674705941317673,-0.05026565528298573,0,0,0,0,,test
IMMEDIATE,2026-06-01,86,-4.813504976661534,-0.05597098810071551,0,0,0,0,,test
IMMEDIATE,2026-06-02,74,-4.957418330168366,-0.06699213959686981,0,0,0,0,,test
IMMEDIATE,2026-06-03,66,-3.975758191357879,-0.06023876047511938,0,0,0,0,,test
IMMEDIATE,2026-06-04,67,-3.907501314589657,-0.058320915143129204,0,0,0,0,,test
IMMEDIATE,2026-06-05,67,-2.8277108535985462,-0.04220463960594845,0,0,0,0,,test
IMMEDIATE,2026-06-08,51,-1.5474055941516176,-0.03034128615983564,0,0,0,0,,test
IMMEDIATE,2026-06-09,84,-5.245064882861698,-0.0624412486054964,0,0,0,0,,test
IMMEDIATE,2026-06-10,135,-9.999435113982145,-0.07406988973320107,0,0,0,0,,test
IMMEDIATE,2026-06-11,65,-5.807867152083267,-0.08935180233974256,0,0,0,0,,test
IMMEDIATE,2026-06-12,37,-0.33494817492464785,-0.009052653376341833,0,0,0,0,,test
IMMEDIATE,2026-06-15,87,-1.802566557060345,-0.02071915582827983,0,0,0,0,,test
IMMEDIATE,2026-06-16,54,-2.4952547410854704,-0.046208421131212415,0,0,0,0,,test
IMMEDIATE,2026-06-17,69,-8.869265009481751,-0.1285400726011848,0,0,0,0,,test
IMMEDIATE,2026-06-18,93,-2.4571188203763086,-0.02642063247716461,0,0,0,0,,test
IMMEDIATE,2026-06-19,50,-4.852220048303934,-0.09704440096607868,0,0,0,0,,test
IMMEDIATE,2026-06-22,62,-4.889637640206274,-0.07886512322913346,0,0,0,0,,test
IMMEDIATE,2026-06-23,82,-4.86432721790546,-0.059321063632993415,0,0,0,0,,test
IMMEDIATE,2026-06-24,112,-6.500482343893661,-0.05804002092762197,0,0,0,0,,test
IMMEDIATE,2026-06-25,26,-2.0005736658134388,-0.07694514099282457,0,0,0,0,,test
IMMEDIATE,2026-06-26,86,-5.670705034815759,-0.06593843063739255,0,0,0,0,,test
IMMEDIATE,2026-06-29,95,-6.606109937539108,-0.06953799934251692,0,0,0,0,,test
IMMEDIATE,2026-06-30,69,-1.3263679314924655,-0.01922272364481834,0,0,0,0,,test
IMMEDIATE,2026-07-01,119,-7.259462966885621,-0.06100389047803043,0,0,0,0,,test
IMMEDIATE,2026-07-02,65,-2.2604188144890336,-0.034775674069062054,0,0,0,0,,test
IMMEDIATE,2026-07-03,59,-2.6205609487612187,-0.0444162872671393,0,0,0,0,,test
IMMEDIATE,2026-07-06,61,-1.1577886413660963,-0.018980141661739284,0,0,0,0,,test
IMMEDIATE,2026-07-07,67,-4.257791528257258,-0.06354912728742175,0,0,0,0,,test
IMMEDIATE,2026-07-08,76,-5.328287224057628,-0.07010904242181089,0,0,0,0,,test
IMMEDIATE,2026-07-09,58,-2.0446939985595236,-0.03525334480275041,0,0,0,0,,test
IMMEDIATE,2026-07-10,37,-1.6639897326858772,-0.044972695477996684,0,0,0,0,,test
IMMEDIATE,2026-07-13,90,-7.709466941586925,-0.08566074379541028,0,0,0,0,,test
IMMEDIATE,2026-07-14,93,-3.9458854778537598,-0.04242887610595441,0,0,0,0,,test
IMMEDIATE,2026-07-15,52,-2.4582610796665,-0.047274251532048076,0,0,0,0,,test
SNIPER_4,2024-01-02,2,0.6900000000000546,0.3450000000000273,11,2,4,5,,train
SNIPER_4,2024-01-03,1,1.2399999999997817,1.2399999999997817,25,1,15,9,,train
SNIPER_4,2024-01-04,5,2.8769999999985885,0.5753999999997177,12,5,5,1,,train
SNIPER_4,2024-01-05,5,-0.4099999999993997,-0.08199999999987993,13,5,4,4,,train
SNIPER_4,2024-01-08,0,0.0,0.0,20,0,12,7,,train
SNIPER_4,2024-01-09,1,-0.2699999999999818,-0.2699999999999818,12,1,7,4,,train
SNIPER_4,2024-01-10,1,-0.2799999999999727,-0.2799999999999727,17,1,7,7,,train
SNIPER_4,2024-01-11,2,-0.9800000000000182,-0.4900000000000091,9,2,4,3,,train
SNIPER_4,2024-01-12,6,2.9599999999993543,0.4933333333332257,33,6,17,10,,train
SNIPER_4,2024-01-15,0,0.0,0.0,7,0,1,5,,train
SNIPER_4,2024-01-16,2,-0.5199999999995271,-0.25999999999976353,19,2,11,6,,train
SNIPER_4,2024-01-17,4,1.8979999999994561,0.47449999999986403,22,4,11,7,,train
SNIPER_4,2024-01-18,3,1.7470000000005257,0.5823333333335086,14,3,8,3,,train
SNIPER_4,2024-01-19,2,-0.9100000000000819,-0.4550000000000409,18,2,14,2,,train
SNIPER_4,2024-01-22,0,0.0,0.0,14,0,10,4,,train
SNIPER_4,2024-01-23,0,0.0,0.0,8,0,3,5,,train
SNIPER_4,2024-01-24,2,-0.6070000000001983,-0.30350000000009913,17,2,9,6,,train
SNIPER_4,2024-01-25,3,-1.3230000000000928,-0.4410000000000309,10,3,4,3,,train
SNIPER_4,2024-01-26,1,3.4679999999998476,3.4679999999998476,5,1,1,2,,train
SNIPER_4,2024-01-29,2,-0.7100000000000364,-0.3550000000000182,14,2,7,5,,train
SNIPER_4,2024-01-30,5,1.8489999999997053,0.36979999999994106,13,5,3,5,,train
SNIPER_4,2024-01-31,7,6.960000000001173,0.9942857142858819,19,7,8,4,,train
SNIPER_4,2024-02-01,3,2.4969999999996166,0.8323333333332056,19,3,12,4,,train
SNIPER_4,2024-02-02,1,2.0799999999999272,2.0799999999999272,14,1,4,9,,train
SNIPER_4,2024-02-05,1,1.639999999999418,1.639999999999418,24,1,12,11,,train
SNIPER_4,2024-02-06,5,-0.43999999999937245,-0.08799999999987448,10,5,4,1,,train
SNIPER_4,2024-02-07,2,4.719999999999345,2.3599999999996726,8,2,1,5,,train
SNIPER_4,2024-02-08,1,-0.5499999999999545,-0.5499999999999545,10,1,6,3,,train
SNIPER_4,2024-02-09,2,1.3480000000006385,0.6740000000003192,14,2,8,4,,train
SNIPER_4,2024-02-12,1,-0.4130000000000109,-0.4130000000000109,10,1,6,3,,train
SNIPER_4,2024-02-13,4,4.308000000000675,1.0770000000001687,15,4,4,7,,train
SNIPER_4,2024-02-14,3,-0.459999999999809,-0.15333333333326968,11,3,4,4,,train
SNIPER_4,2024-02-15,2,1.2900000000004184,0.6450000000002092,16,2,6,8,,train
SNIPER_4,2024-02-16,2,-0.7799999999999727,-0.38999999999998636,13,2,6,5,,train
SNIPER_4,2024-02-20,2,-0.6769999999999072,-0.3384999999999536,13,2,8,3,,train
SNIPER_4,2024-02-21,1,0.1670000000001437,0.1670000000001437,7,1,2,4,,train
SNIPER_4,2024-02-22,3,1.501000000000431,0.5003333333334771,20,3,9,8,,train
SNIPER_4,2024-02-23,2,0.8890000000005784,0.4445000000002892,21,2,10,9,,train
SNIPER_4,2024-02-26,1,-0.08000000000015461,-0.08000000000015461,11,1,7,3,,train
SNIPER_4,2024-02-27,2,1.0579999999999927,0.5289999999999964,15,2,8,5,,train
SNIPER_4,2024-02-28,0,0.0,0.0,9,0,5,4,,train
SNIPER_4,2024-02-29,0,0.0,0.0,17,0,12,5,,train
SNIPER_4,2024-03-01,5,3.2390000000009422,0.6478000000001884,25,5,7,13,,train
SNIPER_4,2024-03-04,3,1.5359999999996035,0.5119999999998678,13,3,3,7,,train
SNIPER_4,2024-03-05,5,2.186000000000604,0.43720000000012077,18,5,4,9,,train
SNIPER_4,2024-03-06,11,8.060000000001764,0.7327272727274331,27,11,11,5,,train
SNIPER_4,2024-03-07,1,-0.41000000000030923,-0.41000000000030923,8,1,4,3,,train
SNIPER_4,2024-03-08,4,-2.2100000000000364,-0.5525000000000091,23,4,11,7,,train
SNIPER_4,2024-03-11,2,-1.2199999999998,-0.6099999999999,6,2,1,2,,train
SNIPER_4,2024-03-12,7,-2.0270000000000437,-0.2895714285714348,30,7,12,10,,train
SNIPER_4,2024-03-13,2,2.691999999999098,1.345999999999549,20,2,8,10,,train
SNIPER_4,2024-03-14,2,2.069999999999254,1.034999999999627,22,2,13,7,,train
SNIPER_4,2024-03-15,1,-0.46000000000003644,-0.46000000000003644,10,1,2,7,,train
SNIPER_4,2024-03-18,1,-0.543999999999869,-0.543999999999869,14,1,9,4,,train
SNIPER_4,2024-03-19,2,-0.6599999999998545,-0.32999999999992724,13,2,4,7,,train
SNIPER_4,2024-03-20,5,0.2699999999999818,0.05399999999999636,25,5,12,8,,train
SNIPER_4,2024-03-21,7,0.9270000000019536,0.1324285714288505,25,7,8,10,,train
SNIPER_4,2024-03-22,6,3.7560000000016776,0.6260000000002796,19,6,7,6,,train
SNIPER_4,2024-03-25,3,1.2029999999999745,0.40099999999999153,14,3,2,9,,train
SNIPER_4,2024-03-26,7,2.238999999999578,0.31985714285708255,26,7,9,10,,train
SNIPER_4,2024-03-27,1,-0.44000000000005457,-0.44000000000005457,14,1,9,3,,train
SNIPER_4,2024-03-28,4,0.13299999999981083,0.033249999999952706,23,4,7,11,,train
SNIPER_4,2024-04-01,8,12.514000000000124,1.5642500000000155,26,8,9,9,,train
SNIPER_4,2024-04-02,1,1.8799999999991996,1.8799999999991996,25,1,14,8,,train
SNIPER_4,2024-04-03,8,2.7390000000004875,0.34237500000006094,19,8,5,6,,train
SNIPER_4,2024-04-04,3,7.979999999999563,2.6599999999998545,11,3,1,7,,train
SNIPER_4,2024-04-05,4,14.740999999999985,3.6852499999999964,24,4,8,10,,train
SNIPER_4,2024-04-08,8,-0.21299999999837382,-0.026624999999796728,27,8,8,10,,train
SNIPER_4,2024-04-09,6,-2.3900000000003274,-0.3983333333333879,14,6,7,1,,train
SNIPER_4,2024-04-10,3,4.320000000000164,1.4400000000000546,16,3,1,11,,train
SNIPER_4,2024-04-11,9,4.574000000003707,0.5082222222226341,21,9,4,8,,train
SNIPER_4,2024-04-12,11,4.530999999999494,0.41190909090904493,27,11,10,5,,train
SNIPER_4,2024-04-15,2,2.900999999999385,1.4504999999996926,17,2,2,12,,train
SNIPER_4,2024-04-16,4,-1.8669999999997344,-0.4667499999999336,14,4,3,7,,train
SNIPER_4,2024-04-17,6,-2.3229999999998654,-0.38716666666664423,21,6,10,4,,train
SNIPER_4,2024-04-18,5,5.020000000000437,1.0040000000000873,19,5,9,4,,train
SNIPER_4,2024-04-19,11,7.385000000000673,0.6713636363636976,26,11,10,4,,train
SNIPER_4,2024-04-22,5,-0.08300000000099317,-0.016600000000198633,32,5,14,13,,train
SNIPER_4,2024-04-23,5,-2.3530000000005202,-0.47060000000010405,27,5,12,10,,train
SNIPER_4,2024-04-24,1,-0.5,-0.5,11,1,4,6,,train
SNIPER_4,2024-04-25,6,3.98799999999892,0.6646666666664867,21,6,10,5,,train
SNIPER_4,2024-04-26,4,-2.0299999999997453,-0.5074999999999363,19,4,9,6,,train
SNIPER_4,2024-04-29,6,3.9969999999998436,0.6661666666666406,18,6,6,6,,train
SNIPER_4,2024-04-30,9,0.9289999999996326,0.1032222222221814,35,9,11,15,,train
SNIPER_4,2024-05-01,15,6.069000000003598,0.4046000000002399,34,15,9,10,,train
SNIPER_4,2024-05-02,6,0.8110000000015134,0.1351666666669189,29,6,11,12,,train
SNIPER_4,2024-05-03,7,13.531000000001768,1.9330000000002525,19,7,4,8,,train
SNIPER_4,2024-05-06,5,2.1630000000009204,0.43260000000018406,21,5,6,10,,train
SNIPER_4,2024-05-07,8,5.920000000001437,0.7400000000001796,16,8,5,3,,train
SNIPER_4,2024-05-08,1,-0.2699999999999818,-0.2699999999999818,10,1,7,2,,train
SNIPER_4,2024-05-09,3,0.8659999999995307,0.28866666666651025,31,3,18,10,,train
SNIPER_4,2024-05-10,7,0.9299999999980173,0.13285714285685962,29,7,10,10,,train
SNIPER_4,2024-05-13,4,0.29500000000052756,0.07375000000013189,31,4,18,9,,train
SNIPER_4,2024-05-14,8,1.6540000000009059,0.20675000000011323,26,8,15,3,,train
SNIPER_4,2024-05-15,6,-0.8730000000000473,-0.14550000000000787,16,6,4,6,,train
SNIPER_4,2024-05-16,4,0.7880000000009204,0.1970000000002301,18,4,8,6,,train
SNIPER_4,2024-05-17,8,7.431000000001404,0.9288750000001755,30,8,16,6,,train
SNIPER_4,2024-05-20,9,4.256000000001677,0.4728888888890752,21,9,3,9,,train
SNIPER_4,2024-05-21,6,3.622999999998683,0.6038333333331138,19,6,5,8,,train
SNIPER_4,2024-05-22,5,3.9899999999984175,0.7979999999996835,27,5,12,9,,train
SNIPER_4,2024-05-23,12,1.257999999999356,0.10483333333327967,33,12,10,10,,train
SNIPER_4,2024-05-24,2,-0.5,-0.25,14,2,3,9,,train
SNIPER_4,2024-05-27,5,0.4459999999999127,0.08919999999998254,22,5,12,5,,train
SNIPER_4,2024-05-28,6,4.365000000001146,0.727500000000191,22,6,9,7,,train
SNIPER_4,2024-05-29,3,1.3780000000001567,0.45933333333338555,24,3,10,11,,train
SNIPER_4,2024-05-30,7,-2.4189999999994143,-0.3455714285713449,23,7,14,2,,train
SNIPER_4,2024-05-31,10,4.647000000002208,0.4647000000002208,21,10,4,7,,train
SNIPER_4,2024-06-03,7,-0.4839999999990141,-0.0691428571427163,23,7,9,7,,train
SNIPER_4,2024-06-04,3,-1.0099999999997635,-0.33666666666658784,23,3,10,10,,train
SNIPER_4,2024-06-05,11,12.446000000003096,1.1314545454548268,16,11,3,2,,train
SNIPER_4,2024-06-06,7,-2.4719999999997526,-0.3531428571428218,27,7,14,6,,train
SNIPER_4,2024-06-07,8,0.5370000000020809,0.06712500000026012,42,8,16,17,,train
SNIPER_4,2024-06-10,6,-0.5239999999994325,-0.08733333333323874,21,6,5,10,,train
SNIPER_4,2024-06-11,3,1.0000000000004547,0.3333333333334849,17,3,9,4,,train
SNIPER_4,2024-06-12,4,3.161000000000058,0.7902500000000146,26,4,12,9,,train
SNIPER_4,2024-06-13,6,-1.1250000000004545,-0.18750000000007574,18,6,8,3,,train
SNIPER_4,2024-06-14,2,1.3869999999997162,0.6934999999998581,25,2,12,11,,train
SNIPER_4,2024-06-17,1,-0.25,-0.25,14,1,7,6,,train
SNIPER_4,2024-06-18,4,-0.9400000000005093,-0.23500000000012733,15,4,7,4,,train
SNIPER_4,2024-06-19,0,0.0,0.0,5,0,3,2,,train
SNIPER_4,2024-06-20,5,0.35299999999915593,0.07059999999983119,26,5,14,7,,train
SNIPER_4,2024-06-21,10,14.441999999999553,1.4441999999999553,21,10,5,6,,train
SNIPER_4,2024-06-24,5,3.65099999999984,0.730199999999968,16,5,6,5,,train
SNIPER_4,2024-06-25,3,-1.2100000000004911,-0.403333333333497,21,3,12,5,,train
SNIPER_4,2024-06-26,4,-2.269999999999527,-0.5674999999998818,20,4,12,4,,train
SNIPER_4,2024-06-27,6,0.660000000001219,0.11000000000020316,26,6,11,9,,train
SNIPER_4,2024-06-28,1,1.5879999999997383,1.5879999999997383,16,1,9,5,,train
SNIPER_4,2024-07-01,1,1.3719999999993888,1.3719999999993888,17,1,7,9,,train
SNIPER_4,2024-07-02,2,0.8129999999991924,0.4064999999995962,11,2,7,1,,train
SNIPER_4,2024-07-03,8,3.2050000000017462,0.4006250000002183,38,8,13,17,,train
SNIPER_4,2024-07-04,2,1.1299999999996544,0.5649999999998272,11,2,5,3,,train
SNIPER_4,2024-07-05,12,1.0722635658912623,0.08935529715760519,27,9,14,3,,train
SNIPER_4,2024-07-08,4,1.5919999999991887,0.3979999999997972,30,4,12,13,,train
SNIPER_4,2024-07-09,5,2.8499999999994543,0.5699999999998908,15,5,7,3,,train
SNIPER_4,2024-07-10,3,0.46100000000069485,0.1536666666668983,15,3,7,5,,train
SNIPER_4,2024-07-11,4,1.9309999999986758,0.48274999999966894,25,4,14,6,,train
SNIPER_4,2024-07-12,9,6.709999999998217,0.7455555555553575,24,9,7,8,,train
SNIPER_4,2024-07-15,6,7.014000000000578,1.1690000000000964,30,6,15,9,,train
SNIPER_4,2024-07-16,6,0.11300000000073851,0.01883333333345642,31,6,9,15,,train
SNIPER_4,2024-07-17,8,0.48900000000048754,0.06112500000006094,20,8,4,8,,train
SNIPER_4,2024-07-18,3,1.5450000000000728,0.5150000000000242,21,3,5,11,,train
SNIPER_4,2024-07-19,9,5.805000000001655,0.6450000000001839,31,9,11,10,,train
SNIPER_4,2024-07-22,2,-0.819999999999709,-0.4099999999998545,20,2,9,8,,train
SNIPER_4,2024-07-23,4,4.018000000000939,1.0045000000002346,19,4,9,5,,train
SNIPER_4,2024-07-24,3,3.4100000000003092,1.1366666666667697,24,3,9,11,,train
SNIPER_4,2024-07-25,6,-0.5650000000000543,-0.09416666666667572,25,6,6,13,,train
SNIPER_4,2024-07-26,5,1.456000000000131,0.2912000000000262,25,5,9,10,,train
SNIPER_4,2024-07-29,6,6.575999999999112,1.095999999999852,27,6,11,10,,train
SNIPER_4,2024-07-30,2,-0.6700000000000728,-0.3350000000000364,19,2,8,9,,train
SNIPER_4,2024-07-31,7,-1.174000000000433,-0.16771428571434757,28,7,13,7,,train
SNIPER_4,2024-08-01,4,-1.7630000000003747,-0.4407500000000937,17,4,6,7,,train
SNIPER_4,2024-08-02,5,-3.4099999999998545,-0.6819999999999709,18,5,4,8,,train
SNIPER_4,2024-08-05,14,-2.086999999999989,-0.1490714285714278,43,14,14,14,,train
SNIPER_4,2024-08-06,9,-3.0580000000004475,-0.33977777777782747,19,9,8,2,,train
SNIPER_4,2024-08-07,6,4.187000000001717,0.6978333333336195,17,6,7,4,,train
SNIPER_4,2024-08-08,8,4.698999999999614,0.5873749999999518,28,8,11,9,,train
SNIPER_4,2024-08-09,7,-0.18400000000019645,-0.02628571428574235,21,7,7,6,,train
SNIPER_4,2024-08-12,6,6.674999999998363,1.1124999999997272,37,6,10,21,,train
SNIPER_4,2024-08-13,5,3.2690000000006876,0.6538000000001375,14,5,6,3,,train
SNIPER_4,2024-08-14,7,5.213999999999942,0.7448571428571346,28,7,15,6,,train
SNIPER_4,2024-08-15,3,4.067000000000917,1.3556666666669723,18,3,6,7,,train
SNIPER_4,2024-08-16,7,3.5679999999970278,0.5097142857138611,35,7,15,12,,train
SNIPER_4,2024-08-19,3,0.5380000000000109,0.17933333333333698,16,3,8,4,,train
SNIPER_4,2024-08-20,7,-1.3919999999989159,-0.198857142856988,17,7,5,3,,train
SNIPER_4,2024-08-21,7,-0.1930000000006658,-0.027571428571523688,15,7,3,5,,train
SNIPER_4,2024-08-22,4,4.808000000000902,1.2020000000002256,20,4,6,10,,train
SNIPER_4,2024-08-23,6,3.552999999998974,0.5921666666664956,26,6,8,10,,train
SNIPER_4,2024-08-26,4,0.9999999999995453,0.2499999999998863,12,4,4,4,,train
SNIPER_4,2024-08-27,2,4.109999999999673,2.0549999999998363,22,2,13,5,,train
SNIPER_4,2024-08-28,3,-1.0729999999998654,-0.3576666666666218,20,3,9,7,,train
SNIPER_4,2024-08-29,3,2.8500000000008185,0.9500000000002728,11,3,4,4,,train
SNIPER_4,2024-08-30,7,2.226000000001477,0.318000000000211,24,7,8,8,,train
SNIPER_4,2024-09-02,2,1.5329999999999018,0.7664999999999509,15,2,9,4,,train
SNIPER_4,2024-09-03,4,5.721000000004096,1.430250000001024,31,4,17,9,,train
SNIPER_4,2024-09-04,3,0.9870000000000803,0.32900000000002677,12,3,4,5,,train
SNIPER_4,2024-09-05,5,3.770999999999731,0.7541999999999461,23,5,12,6,,train
SNIPER_4,2024-09-06,6,9.937999999997373,1.6563333333328956,18,6,8,4,,train
SNIPER_4,2024-09-09,3,0.7400000000006912,0.24666666666689707,14,3,8,3,,train
SNIPER_4,2024-09-10,6,-0.34799999999904685,-0.057999999999841144,13,6,2,4,,train
SNIPER_4,2024-09-11,5,-2.42699999999968,-0.485399999999936,22,5,11,6,,train
SNIPER_4,2024-09-12,10,0.5980000000031394,0.059800000000313935,32,10,9,12,,train
SNIPER_4,2024-09-13,5,7.153999999996358,1.4307999999992718,17,5,3,6,,train
SNIPER_4,2024-09-16,1,-0.3400000000001455,-0.3400000000001455,5,1,2,2,,train
SNIPER_4,2024-09-17,4,0.7749999999996364,0.1937499999999091,27,4,15,7,,train
SNIPER_4,2024-09-18,4,2.259999999998854,0.5649999999997135,14,4,3,6,,train
SNIPER_4,2024-09-19,6,3.6609999999991487,0.6101666666665247,25,6,10,9,,train
SNIPER_4,2024-09-20,8,-1.3829999999993563,-0.17287499999991954,31,8,13,9,,train
SNIPER_4,2024-09-23,3,2.0019999999985885,0.6673333333328628,19,3,9,7,,train
SNIPER_4,2024-09-24,4,-2.4430000000006658,-0.6107500000001664,23,4,8,10,,train
SNIPER_4,2024-09-25,3,0.9880000000016478,0.3293333333338826,16,3,7,6,,train
SNIPER_4,2024-09-26,6,2.5499999999992724,0.42499999999987875,25,6,11,8,,train
SNIPER_4,2024-09-27,6,4.771000000001095,0.7951666666668492,26,6,9,8,,train
SNIPER_4,2024-09-30,4,2.973000000000866,0.7432500000002165,34,4,14,16,,train
SNIPER_4,2024-10-01,5,3.1509999999984757,0.6301999999996951,24,5,10,9,,train
SNIPER_4,2024-10-02,1,3.2399999999997817,3.2399999999997817,16,1,9,5,,train
SNIPER_4,2024-10-03,2,-1.3429999999998472,-0.6714999999999236,18,2,9,4,,train
SNIPER_4,2024-10-04,6,1.7670000000002801,0.29450000000004667,20,6,6,7,,train
SNIPER_4,2024-10-07,2,2.3000000000006366,1.1500000000003183,14,2,5,6,,train
SNIPER_4,2024-10-08,8,0.15900000000056025,0.01987500000007003,29,8,9,12,,train
SNIPER_4,2024-10-09,3,-1.0970000000002074,-0.3656666666667358,18,3,10,5,,train
SNIPER_4,2024-10-10,3,0.03999999999996362,0.013333333333321207,14,3,5,5,,train
SNIPER_4,2024-10-11,7,11.22900000000027,1.6041428571428955,31,7,14,9,,train
SNIPER_4,2024-10-14,3,-1.3600000000001273,-0.4533333333333758,20,3,13,3,,train
SNIPER_4,2024-10-15,8,0.8480000000031395,0.10600000000039243,22,8,6,7,,train
SNIPER_4,2024-10-16,6,2.1600000000012187,0.3600000000002031,18,6,7,5,,train
SNIPER_4,2024-10-17,2,2.912000000000262,1.456000000000131,15,2,6,7,,train
SNIPER_4,2024-10-18,9,0.7300000000013824,0.08111111111126472,25,9,11,5,,train
SNIPER_4,2024-10-21,8,2.0409999999997126,0.2551249999999641,18,8,7,3,,train
SNIPER_4,2024-10-22,4,2.9070000000006075,0.7267500000001519,22,4,13,4,,train
SNIPER_4,2024-10-23,8,6.802999999998519,0.8503749999998149,34,8,14,11,,train
SNIPER_4,2024-10-24,2,-1.1169999999992797,-0.5584999999996398,16,2,10,4,,train
SNIPER_4,2024-10-25,5,1.5910000000003492,0.31820000000006987,24,5,7,11,,train
SNIPER_4,2024-10-28,3,-1.2469999999998436,-0.4156666666666145,24,3,14,6,,train
SNIPER_4,2024-10-29,9,4.235999999999876,0.4706666666666529,25,9,7,8,,train
SNIPER_4,2024-10-30,2,-0.5799999999999272,-0.2899999999999636,15,2,6,7,,train
SNIPER_4,2024-10-31,8,-0.9216666666667759,-0.11520833333334699,30,5,10,15,,train
SNIPER_4,2024-11-01,3,2.7100000000000364,0.9033333333333454,18,4,7,6,,train
SNIPER_4,2024-11-04,3,0.8510000000001128,0.28366666666670426,12,3,5,4,,train
SNIPER_4,2024-11-05,2,1.611000000000331,0.8055000000001655,12,2,4,5,,train
SNIPER_4,2024-11-06,9,6.688999999998487,0.743222222222054,37,9,8,19,,train
SNIPER_4,2024-11-07,9,-1.3330000000009932,-0.14811111111122147,34,9,7,17,,train
SNIPER_4,2024-11-08,5,3.361999999998716,0.6723999999997432,19,5,5,9,,train
SNIPER_4,2024-11-11,9,10.947999999998956,1.2164444444443285,30,9,10,10,,train
SNIPER_4,2024-11-12,4,3.040000000001328,0.760000000000332,22,4,8,8,,train
SNIPER_4,2024-11-13,6,-1.5569999999993342,-0.25949999999988904,18,6,4,7,,train
SNIPER_4,2024-11-14,4,9.402000000000498,2.3505000000001246,24,4,13,7,,train
SNIPER_4,2024-11-15,2,2.440000000000964,1.220000000000482,13,2,5,6,,train
SNIPER_4,2024-11-18,6,5.2379999999989195,0.8729999999998199,21,6,6,9,,train
SNIPER_4,2024-11-19,6,2.913000000000011,0.4855000000000018,24,6,8,9,,train
SNIPER_4,2024-11-20,7,4.451000000000931,0.6358571428572759,24,7,8,9,,train
SNIPER_4,2024-11-21,4,1.760000000000673,0.44000000000016826,16,4,6,6,,train
SNIPER_4,2024-11-22,8,4.7050000000031105,0.5881250000003888,34,8,14,8,,train
SNIPER_4,2024-11-25,12,-1.1939999999985957,-0.09949999999988297,43,12,13,15,,train
SNIPER_4,2024-11-26,5,2.598999999998796,0.5197999999997591,17,5,4,7,,train
SNIPER_4,2024-11-27,4,0.012000000000170985,0.0030000000000427463,20,4,6,10,,train
SNIPER_4,2024-11-28,7,1.4790000000007242,0.21128571428581774,29,7,15,6,,train
SNIPER_4,2024-11-29,4,0.39000000000078217,0.09750000000019554,13,4,5,3,,train
SNIPER_4,2024-12-02,4,-1.5399999999999636,-0.3849999999999909,26,4,13,9,,train
SNIPER_4,2024-12-03,6,-0.5029999999992472,-0.08383333333320786,14,6,5,2,,train
SNIPER_4,2024-12-04,9,-0.39700000000129876,-0.044111111111255416,16,9,4,1,,train
SNIPER_4,2024-12-05,6,-1.3810000000003129,-0.2301666666667188,21,6,2,12,,train
SNIPER_4,2024-12-06,11,-2.71100000000024,-0.24645454545456727,26,11,8,6,,train
SNIPER_4,2024-12-09,6,0.8330000000005389,0.13883333333342315,37,6,15,15,,train
SNIPER_4,2024-12-10,8,4.608000000000629,0.5760000000000787,26,8,10,8,,train
SNIPER_4,2024-12-11,7,-0.5109999999981482,-0.07299999999973546,25,7,9,8,,train
SNIPER_4,2024-12-12,6,10.805999999998676,1.8009999999997792,25,6,12,7,,train
SNIPER_4,2024-12-13,8,3.5000000000004547,0.43750000000005684,37,8,17,12,,train
SNIPER_4,2024-12-16,4,0.9669999999996435,0.24174999999991087,17,4,9,4,,train
SNIPER_4,2024-12-17,5,1.8799999999991996,0.3759999999998399,24,5,13,5,,train
SNIPER_4,2024-12-18,7,-0.7499999999981809,-0.10714285714259728,25,7,13,5,,train
SNIPER_4,2024-12-19,9,1.2026042115333744,0.13362269017037492,20,6,7,6,,train
SNIPER_4,2024-12-20,5,3.59400000000187,0.718800000000374,25,5,8,11,,train
SNIPER_4,2024-12-23,9,0.4800000000000181,0.05333333333333534,28,9,12,7,,train
SNIPER_4,2024-12-24,2,1.637000000000171,0.8185000000000855,11,2,7,0,,train
